id,text,stance,category
1008,"فيديو | د. علي الزهراني: 95 % نسبة مناعة لقاح ""فايزر"" .. وفي حال وصول نسبة المناعة المجتمعية إلى 60 % نستطيع التخلي عن الإجراءات الاحترازية<LF><LF>#الإخبارية https://t.co/EXGt9dIV5y",1,info_news
1009,ملك المغرب يتلقى الجرعة الأولى من لقاح كورونا ويطلق حملة تطعيم وطنية https://t.co/bwkRM9sJC8,1,celebrity
1010,مبنى #أدنوك يحتفي بتلقي 108401 شخص في دولة #الإمارات اليوم لقاح #كوفيد_19<LF><LF>#اخترت_التطعيم #يدا_بيد_نتعافى  <LF>#ChoosetoVaccinate<LF>@USER @USER https://t.co/FkzMG7a29s,1,info_news
1011,اليوم 🔴👇<LF><LF>اعلنت روسيا عن لقاح جديد روسي نجح في التجارب السريرية فعاليته تصل 100% <LF><LF>رأيي الشخصي <LF>تنافس الدول على ايجاد لقاح فعال من عدة دول هو في صالح العالم لكن خبر مثل هذا سوف يؤثر بشكل سلبي على اللقاح الروسي الأول الذي تم اكتشافه,1,info_news
1012,اسطورة الفن الراقي ♥️<LF>.<LF>الترند الاول في لبنان والعالم العربي😂<LF>اكيد ماخد #لقاح_فايزر <LF> #طوني_كتوره https://t.co/HVXgpShwSl,0,info_news
1013,صحيفة زمان التركية:<LF><LF>- حجبت السلطات الوصول إلى الموقع الرسمي لشركة “سينوفاك” الصينية<LF><LF>- القنصل العام الصيني في إسطنبول أوضح أن استخدام لقاح فيروس كورونا الصيني، الذي استقبلت تركيا منه 50 مليون جرعة، غير قانوني، وذلك لأن شركة سينوفاك لم تستكمل المرحلة الثالثة من اختبار اللقاح,1,info_news
1014,لقاح بجرعة واحدة..<LF>ماذا نعرف عن لقاح جونسون أند جونسون الجديد.. وما مدى فاعليته؟ https://t.co/rjfY9V1EI8,1,info_news
1015,اللقاح الأمريكي مفروض على العراق فرضاً<LF>#نريد_لقاح_آمن,1,plan
1016,@USER طال عمرك شدخل التطعيم بالعودة للتعليم؟ هناك عدة سيناريوهات سوف تحدث حتى بعد التطعيم وعلى فكرة التطعيم مناعتة لا تتعدى اشهر معدودة ويعدها شبتسوون؟ هم تطعيم مره ثانية وثالث ؟؟! <LF>الله المستعان<LF>.<LF>عطني دولة وحدة بالعالم (غير دولنا) لن تستأنف التعليم الا بعد تطعيم جميع الطاقم التعليمي؟,1,others
1017,لقاء الوالد و ابنته في ميدان العمل<LF>لقاح في الكتف وقبلة على الجبين https://t.co/NKcH4WorqN,0,personal
1018,الجزائر من اكبر الدول المصدرة للغاز والنفط في العالم...<LF><LF>لا تملك المال لشراء لقاح كورونا للشعب الجزائري. <LF><LF>اين تذهب  إذا مداخل الغاز والنفط التي تبلغ 40 مليار دولار سنويا...هل إلى؟,0,info_news
1019,رغم تلقيه جرعتي #لقاح_كورونا.. نائب في الكونغرس الأمريكي يصاب بالفيروس <LF>https://t.co/nBzjqX1jHm https://t.co/OIosVqSdyH,-1,celebrity
1020,الملك محمد السادس يتلقى الجرعة الأولى من لقاح #كورونا معلنا انطلاق حملة التلقيح ضد الفيروس رسميا في #المغرب <LF><LF>#الشرق_للأخبار https://t.co/NW4GECjavW,1,celebrity
1021,رحمة الله على عمتي الأمريكية الحجازية (تليدة 60 عاما) المقيمة في كاليفورنيا، واعتبرها من ضحايا #المهزوم_ترامب، توفيت صباح اليوم بعد 3 ايام من حقنها بـ #فايزر،علينا التفكير بوعي بين مخاطر التعرض للفيروس وخاصة المستجد والاستفادة من لقاح آمن غير مسيس كالأمريكي #لقاح_فايزر #كورونا,-1,info_news
1022,.<LF>العالم المغربي منصف السلاوي يقدم استقالته من رئاسة فريق البيت الأبيض لتطوير اللقاح المضاد لفيروس كورونا، وذلك بناء على طلب الرئيس الأمريكي المنتخب حديثا جو بايدن، وفق ما أوردته وكالات أنباء دولية.<LF>#كورونا #عالم #أمريكا #لقاح #البيت_الأبيض #الرئيس_الأمريكي https://t.co/g3NbsSDBAc,0,info_news
1023,🇱🇧: فيني اخد لقاح <LF><LF>وزارة الصحه: https://t.co/rGTxyz6l6v,1,personal
1024,محتاجين تطعيم اخلاق حق الناس الي اسلوبها واطي,0,unrelated
1025,"#الإمارات ضد ""قومية #لقاح_كورونا""... ما القصة؟ <LF><LF>#كوفيد19 #كورونا #لقاح_كوفيد_19 <LF><LF>https://t.co/THF0Ar4KrC",0,info_news
1026,بعد 48 ساعة من لقاح pfizer covid19 :<LF><LF>كلشي ماكو .. صافية دافية <LF>حتى الم مكان اللقاح راح,1,celebrity
1027,دراسة لجامعة أكسفورد: لقاح أسترازينيكا يوفر حماية بنسبة 76% بعد الجرعة الأولى.. ومنح الثانية بعد 3 أشهر سيكون استراتيجية فعالة لحصار #كورونا<LF>#العربية https://t.co/q3OV6faDAm,1,info_news
1028,#الصحة تكشف تفاصيل تواصلها مع الشركات المنتجة للقاح #كورونا<LF>#لقاح_كورونا #العراق #السومرية #كورونا_في_العراق https://t.co/cPv3rnfkww,1,info_news
1029,في الحجر المنزلي ننتظر نكتة او خبرية مضحكة من هنا او هناك لتزيح عنا الهم والاحباط.  سمعت نكات كثيرة اضحكتني ولكن اجملها كانت نكتة الزميل النائب ماريو عون.  بدكن تجددولوا !!!  اكيد يلا،  بس ترجع ماري روز على الاشرفية بيحصل التجديد . بدنا نطلب من فايزر ايجاد لقاح لحالتكم هذه.,1,others
1030,اطلعت في مواقع التواصل على اخبار وصور لملوك وزعماء عرب بدول مجاورة واقليمية <LF>وهم يتلقون جرعات من لقاح فيروس كورنا <LF>اكتب تغريدتي هذه بعد ان قرات بيان وزارة الصحة العراقية الذي يحذر من عودة الاصابات ويوصي بالتباعد بدون الاشارة الى موعد وصول اللقاح وكاننا في واد والعالم في واد آخر https://t.co/UQAaVFYfwy,1,info_news
1031,#انفوجرافيك ||<LF><LF>تدشين مركز لقاحات #كورونا بمركز نجود الطبي في #المدينة_المنورة :<LF>• 10 أجنحة مُجهّزة. <LF>• 50 محطة تطعيم. <LF>• يُدار من قبل نخبة من الكوادر والأطقم الطبية المتخصصة. https://t.co/Ycd53OyC6S,1,info_news
1032,📹#فيديو الأمير مقرن بن عبدالعزيز بعد أخذه لقاح #كورونا: ما شاهدته اليوم مفخرة لـ #المملكة.. أشكر القيادة و #الجيش_الأبيض https://t.co/4QFMlNyafH,1,celebrity
1033,حظر أمريكي على مُنتِج لقاح كورونا الايراني وخليفة أبو مهدي المهندس ابو فدك,0,others
1034,#عاجل<LF>#خادم_الحرمين_الشريفين - حفظه الله - يتلقى الجرعة الأولى من لقاح #كورونا. https://t.co/qSBHsJogVv,1,celebrity
1035,@USER اي والله المفروض الذيول يشكرونك لأن طلعتلهم لقاح رهبري من رهبرهم,1,personal
1036,اللبناني يلي بيلبس كوفية ما لازم نعطي لقاح!<LF>#غرّد_متل_العوني_النازي,0,celebrity
1037,فيديو | أول مقيم تلقى لقاح #كورونا يتلقى الآن الجرعة الثانية<LF><LF>#برنامج_اليوم<LF>#الإخبارية https://t.co/UA69XxZX3e,1,celebrity
1038,جعله لقاح الصحة والعافية يا مليكنا والله يحفظك ويطول بعمرك 🇸🇦💚 https://t.co/kwF2v9CO7x,1,celebrity
1039,استراليا 🇦🇺 اليابان 🇯🇵 نيوزلندا 🇳🇿 تايوان 🇹🇼 قررت تأخير استيراد لقاح الكورونا عدة أشهر لحين توفر معلومات اضافية مطمئنة<LF><LF>🟢ماسمعنا أحد يصفهم بأعداء العلم واتباع نظرية المؤامرة والأرض المسطحة https://t.co/AQLmJ0ymnP,1,rumors
1040,إنتاج أول لقاح سعودي ١٠٠٪ وهو أول لقاح عربي ضد فيروس كورونا المستجد.<LF>حيث تمكنت الدكتورة إيمان المنصور<LF>@USER وفريقها البحثي من جامعة الإمام عبدالرحمن بن فيصل من تصنيع أول لقاح سعودي ضد فيروس كورونا المستجد. بإستخدام تقنية DNA ولا تحتاج للتجميد في درجات حرارة منخفضة https://t.co/lB8MQT46Cm,1,info_news
1041,نيويورك تايمز |<LF><LF>يُجرى التحقيق الان لمعرفة سبب وفاة الطبيب  Dr. Gregory Michael من فلوريدا الذي توفى 16 يوم بعد اخذه لقاح فايزر علماً بأنه لا يشتكي من أيةَ مشاكل صحية. https://t.co/KEE2liUXtF,-1,info_news
1042,#تركيا تتسلم 3.5 مليون جرعة لقاح جديدة لـ #كورونا، هي الدفعة الثانية من الشحنة الثانية للقاح الصيني المضادّ للفيروس التي تبلغ 10 ملايين جرعة https://t.co/6jilSCmd1s,1,plan
1043,انه لفخر عظيم ان تبدأ الإمارات في تصنيع لقاح سينوفارم هذا اللقاح الوطني خلال العام الجاري لدينا ثقة كبيرة ووايد متحمسين 👌🇦🇪 #سينوفارم<LF>#يدا_بيد_نتعافى https://t.co/Z9izUJCvAG,1,info_news
1044,من هو منصف السلاوي المستقيل؟ 👇<LF>https://t.co/xb0gV7zYyB,0,info_news
1045,🔴تقنية mRNA الواعدة<LF>خبر جميل:<LF>لقاح محتمل لمرض التصلب المتعدد.<LF>من شركة بيونتيك الألمانية (المصنعة للقاح كورنا مع فايزر).<LF>-دراسة على الفئران لتحسين الأعراض ووقف تطور مرض التصلب العصبي المتعدد..,1,info_news
1046,#الوصال| وصول الدفعة الثانية من لقاح #كورونا<LF>@USER <LF><LF> https://t.co/qkAZceSaDB,1,info_news
1047,"12,400 مستوطن من الكيان الصهيوني أُصيبوا بفايروس ""كورونا"" بعد أخذهم اول جرعة من لقاح فايزر (وبعضهم الجرعة الثانية).<LF><LF>و وفقاً لبيانات حكومية من الكيان، أُشير فيه إلى أن غالبية المرضى أُصيبوا بالفايروس بعد فترة وجيزة من أخذهم الجرعة الاولى من اللقاح. https://t.co/EYgFOX7AgY",-1,info_news
